prfnm,entrpsnm,genrenm,telno,relateurl,mt30id
"나도 음악가 [고양], 라크로체클래식 가족의 달 기획공연: Family is Power",(주) 에이텍엔터테인먼트,서양음악(클래식),,,AG018718
명일방주 앰비언스 시네스티시아: 빛나는 선율의 기념비,(주) 에이티케이,대중음악,070-4903-0824,,AG019286
"APF CONCERTS PRESENTS, Sunny Day Service TOUR in SEOUL, APF CONCERTS PRESENTS, Sunny Day Service TOUR in SEOUL, APF CONCERTS PRESENTS, Sunny Day Service TOUR in SEOUL",(주) 에이피에프컴퍼니(APF COMPANY),대중음악,,,AG018869
"코리아 비트박스 챔피언쉽, 코리아 비트박스 챔피언쉽, 코리아 비트박스 챔피언쉽",(주) 에일뮤직 (AEYLMUSIC),대중음악,,,AG019274
"Guns N' Roses World Tour in Korea, Guns N' Roses World Tour in Korea, Yngwie Malmsteen: THE 40th ANNIVERSARY TOUR",(주) 에잇피엠 엔터테인먼트,대중음악,02-515-2709,,AG017438
꿈꾸는 허수아비,(주) 에쿠우스엔터,복합,,http://www.equusenter.co.kr,AG018853
"AxMxP CONCERT: X VERSE, AxMxP CONCERT: X VERSE, AxMxP CONCERT: X VERSE",(주) 에프엔씨엔터테인먼트(FNC ENTERTAINMENT),복합,02-517-5426,https://www.fncent.com/,AG005806
"DIVINE MEMORY [광주], DIVINE MEMORY [광주], DIVINE MEMORY [광주]",(주) 엑스온스튜디오 (XON Studios),복합,031-975-0237,https://xon.co.kr/,AG018914
제이의 매직랜드 (앵콜),(주) 엔에스프로덕션,복합,010-2079-4561,,AG017131
"지브리 & 디즈니 오케스트라 콘서트 (11.15), 지브리 & 디즈니 오케스트라 콘서트 (11.15), 지브리 & 디즈니 오케스트라 콘서트 (11.15)",(주) 엔오에이 (NOA Inc.),서양음악(클래식),,,AG018462
"조커 [대학로], 조커 [대학로], 조커 [대학로]",(주) 엔제이원,뮤지컬,02-538-1586,,AG018475
"CHROMA KEY 005: MOVE AS ONE, CHROMA KEY 005: MOVE AS ONE, CHROMA KEY 004: FULL VOLUME [인천]",(주) 엔타시아,복합,,,AG017666
"임창情 콘서트: 다시, 우리의 시간을 노래하다 [성남], 임창情 콘서트: 다시, 우리의 시간을 노래하다 [성남], 임창정 30주년 콘서트: 촌스러운 콘서트 [서울 (앵콜) ]",(주) 엠박스 엔터테인먼트(Mbox Ent.),대중음악,,https://www.instagram.com/mbox_ent/,AG018559
"로미오와 줄리엣 [서울 서초], 로미오와 줄리엣 [서울 서초], 로미오와 줄리엣 [서울 서초]",(주) 엠스텐,뮤지컬,010-9211-7132,,AG017691
"막심 므라비차 메가밴드 내한공연 [대구], 막심 므라비차 메가밴드 내한공연 [대구], 막심 므라비차 메가밴드 내한공연 [부산]",(주) 엠씨알에이치그룹(MCRH GROUP),서양음악(클래식),,https://www.mcrhgroup.com/,AG016860
"옥주현 with Friends 뮤지컬 콘서트 [춘천], 뮤지컬 넘버원 콘서트 [춘천]",(주) 엠에스투데이(MS TODAY),복합,033-256-3300,https://www.mstoday.co.kr/,AG018058
"아웃캐스트, 아웃캐스트, 스톤 [대학로]",(주) 엠제이스타피시(MJStarfish),뮤지컬,010-2469-6524,,AG005436
"블랙홀 35주년 기념공연, 블랙홀 & 정홍일, Twin Concert: Rock으로 대동단결, 블랙홀 콘서트 [부산]",(주) 엠케이비(MKB),대중음악,,,AG016335
메타노이아,(주) 여가,연극,,,AG017013
"하루 첫 팬 콘서트: 오늘, 하루: 처음 들려주는 이야기 [부산], 하루 첫 팬 콘서트: 오늘, 하루: 처음 들려주는 이야기 [부산], 하루 첫 팬 콘서트: 오늘, 하루: 처음 들려주는 이야기 [서울]",(주) 여가엔수,대중음악,,,AG018374
"최백호 & 정훈희, 낭만콘서트 [포천]",(주) 영마이,대중음악,,,AG016954
"김용빈 콘서트: 세레나데, 김용빈 콘서트: 세레나데",(주) 오네스타컴퍼니,대중음악,,,AG022339
"리스닝 룸, 이츠 음감회 콘서트 #1 (추가공연), 리스닝 룸, 이츠 음감회 콘서트 #1 (추가공연), 리스닝 룸, 이츠 음감회 콘서트 #1 (추가공연)",(주) 오드삼삼ODD33,대중음악,,https://www.instagram.com/odd33_/,AG019094
"카스쿨 페스티벌 (CassCool Festival), CassCool Festival",(주) 오비맥주,대중음악,,www.beer.co.kr,AG019187
V8 Pre-Listening Party,(주) 오어(OOR),대중음악,,,AG021918
"허각 전국투어 콘서트, 공연각: 사이 [대전], 허각 전국투어 콘서트, 공연각: 사이 [부산], 허용별 콘서트: 보컬 전쟁 시즌2 The War of Vocalists Ⅱ [제주]",(주) 오에스프로젝트,대중음악,,,AG016850
JENNIE: The Ruby Experience,(주) 오에이엔터테인먼트(Odd Atelier),대중음악,,https://oddatelier.net/,AG018386
"정준일 소극장 콘서트: 피아노 여름 목소리, 정준일 콘서트: 봄 여름 가을 이별, 정준일 콘서트: 봄 여름 가을 이별","(주) 오오에이에스 (OOAS Co., Ltd.)",대중음악,,https://www.instagram.com/loveidococococo,AG017162
"온오프믹스와 함께하는 뮤지컬 클래스 Season 7: The Concert, 온오프믹스와 함께하는 뮤지컬 클래스 Season 6: The Concert, 온오프믹스와 함께하는 뮤지컬 클래스 Season5: The Concert",(주) 온오프믹스 (onoffmix),복합,02-6080-5579,https://onoffmix.com/,AG019122
"올림뮤직 예술단 창단 연주회, 송년음악회: 사랑이라는 이름으로",(주) 올림뮤직(Ollim Music),서양음악(클래식),,https://www.instagram.com/ollimmusic/,AG017926
"제26회 밀양공연예술축제, 미세스 마캠, 미세스 마캠 [제주], 미세스 마캠 [제주]",(주) 올빛컴퍼니,연극,,,AG016968
"안동 K-POP 콘서트, 안동 K-POP 콘서트",(주) 와이낫커뮤니케이션,대중음악,,,AG012440
"baby selects, Westwood (웨스트우드) 서울 공연, baby selects, RAVE Fest pt.2: Brutalismus 3000 내한공연, baby selects, RAVE Fest pt.2: Brutalismus 3000 내한공연",(주) 와이드비전에이전시,대중음악,,,AG019392
"애니 [세종시], 애니 [세종시], 애니",(주) 와이엔케이홀딩스(YNK Holdings),뮤지컬,,,AG016921
"pH-1 Concert: HOUSE PARTY, pH-1 Concert: HOUSE PARTY, pH-1 Concert: HOUSE PARTY",(주) 와이지플러스,대중음악,010-7470-9967,,AG016780
"조용필 & 위대한탄생 전국투어 콘서트 [서울], 조용필 & 위대한탄생 전국투어 콘서트 [광주], 조용필 & 위대한탄생 전국투어 콘서트 [인천]",(주) 와이피씨 (YPC),대중음악,,https://choyongpil.com/,AG012597
"CHRISTMAS MUSIC FESTIVAL in SEONGSU, CHRISTMAS MUSIC FESTIVAL in SEONGSU, 크리스마스 뮤직 페스티벌 (CHRISTMAS MUSIC FESTIVAL) [서울 성수]",(주) 우오산,대중음악,,,AG020708
"울산뮤직페스티벌, 쇼! 음악중심, 울산뮤직페스티벌, 쇼! 음악중심, 울산뮤직페스티벌, 쇼! 음악중심",(주) 울산문화방송,복합,052-290-1114,http://www.usmbc.co.kr/,AG003796
이 무지치 베네치아니 초청공연 [부산],(주) 움(UM PRODUCTION),서양음악(클래식),,,AG018290
박소영 바이올린 독주회,(주) 원건축,복합,,,AG017858
"2AM 정진운 Shaking Party Concert [이태원], 2AM 정진운 Shaking Party Concert [이태원], KIMHYUNJOONG WORLD TOUR : FILAMENT [서울]",(주) 원트리즈뮤직(WantreezMusic),대중음악,070-4617-5755,https://techntree.com/,AG016176
"THE BOYZ CONCERT: INTER-ZECTION, THE BOYZ CONCERT: INTER-ZECTION, THE BOYZ: THE BLAZE WORLD TOUR [서울]",(주) 원헌드레드레이블(One Hundred Label),대중음악,,https://www.instagram.com/100red_official,AG018249
"미드나잇 피크닉 페스티벌, 미드나잇 피크닉 페스티벌",(주) 위고온,대중음악,033-636-0328,https://mipic.co.kr/,AG006374
"컨테이너, 컨테이너, 벙어리장갑 [부산]",(주) 위너스아트컴퍼니,연극,070-7576-1086,https://www.culture.go.kr/ticket/company/detail/TA001352,AG007141
"BANG & JUNG & YOO & MOON ENCORE CONCERT: Farewell, Earth [앵콜]",(주) 위메이크더쇼(WE MAKE THE SHOW),대중음악,,https://wemake.show/,AG018090
"그날들 [이천], 그날들 [부산], 그날들 [광주]",(주) 위즈덤엔터테인먼트,연극,,,AG018271
"정동하 팬콘서트: Chapter. Ⅱ, 정동하 팬콘서트: Chapter. Ⅱ, 정동하 팬콘서트: Chapter. Ⅱ",(주) 위즈온센(WYS EN SCÈNE),복합,,https://www.instagram.com/wys.en.scene/,AG018913
"모두의 김종서 NO.4, 모두의 김종서, 모두의 김종서",(주) 윈원엔터테인먼트,대중음악,,,AG018749
"제6회 레페만돌린기타앙상블 정기연주회: 만돌린의 詩, 제6회 레페만돌린기타앙상블 정기연주회: 만돌린의 詩, 제5회 레페만돌린기타앙상블 정기연주회: Hello Winter",(주) 유넷피아,대중음악,,,AG012829
"도유카 단독 콘서트 Vol.3 Again, The Sound, 도유카 단독 콘서트 Vol.3 Again, The Sound, 김뮤지엄 단독 콘서트: Eternal Airline",(주) 유니버스타운(UNIVERSE TOWN),대중음악,02-566-1884,https://www.universetown.com/,AG018264
"정다한 디너콘서트 [안산], 정다한 디너콘서트 [안산], 정다한 데뷔 10주년 기념 콘서트 [안산]",(주) 유엠케이,대중음악,010-4004-1544,,AG018423
"더 레시피 [안동], 드라랄라 치과, 내 친구 워렌버핏 [서울 강남 (앵콜) ]",(주) 유유상생,뮤지컬,,https://www.instagram.com/yuyusangsaeng_production/,AG018775
"윤수일 BAND 50주년 콘서트 [진주], 윤수일 BAND 50주년 콘서트 [진주], 여수 세계섬박람회 성공기원 데뷔 50주년 기념 윤수일 BAND 전국투어 콘서트 [여수]",(주) 윤수일,대중음악,,,AG018752
"ACC 수요극장, 베를린 필하모닉 카메라타, SAC on SCREEN, 베를린 필하모닉 카메라타, GAC 화요극장, 베를린 필하모닉 카메라타",(주) 이건산업,복합,032-760-0800,https://www.eagon.com:5011/,AG006445
"이노마스 뮤직 시리즈 2 [대구], 이노마스 뮤직 시리즈 2 [대구], 이노마스 뮤직 시리즈 [부산]",(주) 이노마스,대중음악,,,AG018274
"ALL (H) OURS 1st FANCON: ALL the HOURS [서울 (앵콜) ], ALL (H) OURS 1st FANCON: ALL the HOURS [서울 (앵콜) ], ALL (H) OURS 1st FANCON: ALL the HOURS [서울]",(주) 이든엔터테인먼트(EDEN Ent.),대중음악,02-561-9363,http://www.edenenter.com/,AG018474
"체리블라썸 뮤직콘서트 인 윈터, 체리블라썸 뮤직콘서트 인 윈터, 체리블라썸 뮤직콘서트 인 윈터",(주) 이디아,대중음악,,http://www.edia-mice.com/,AG018388
"쎄시봉: The Last Concert [대전], 쎄시봉: The Last Concert [대전], 쎄시봉: The Last Concert [대전]",(주) 이디엔터테인먼트,연극,070-7425-2101,https://www.facebook.com/%EC%9D%B4%EB%94%94%EC%97%94%ED%84%B0%ED%85%8C%EC%9D%B8%EB%A8%BC%ED%8A%B8-197349310403010,AG004410
"ESCAPE KOREA, EDC KOREA, EDC KOREA",(주) 이디엠앤코,대중음악,02-3490-2185,,AG006542
"싱어게인3 TOP10 전국투어 [제주], 싱어게인3 TOP10 전국투어 [제주]",(주) 이룸컴퍼니,복합,064-745-3233,https://erumcompany.com/,AG016340
"IMAGINE the Stage, IMAGINE #01: DECEMBER, IMAGINE the Stage, IMAGINE #01: DECEMBER, IMAGINE the Stage, IMAGINE #01: DECEMBER",(주) 이매진프로,연예,,,AG017635
"캐빈 [서울], 르 마스크, 보이스 오브 햄릿",(주) 이모셔널씨어터,뮤지컬,02-2038-8680,,AG017881
"백투더트랙 전국투어 콘서트 vol.1 [대구], 백투더트랙 전국투어 콘서트 vol.1 [대구], 백투더트랙 전국투어 콘서트 vol.1 [창원]",(주) 이앤시,대중음악,,,AG017425
"제61회 극단서울 정기공연, 베니스의 상인 (The Merchant of Venice), ANNE: The Musical from Green Gables, 십이야",(주) 이엠씨에듀테인먼트(EMC Edutainment),뮤지컬,,,AG013814
"XR 공연, 도채비 [제주], XR 공연, 도채비 [제주]",(주) 인스피어,복합,064-787-7898,,AG017679
현역가왕 전국투어 콘서트 [제주],(주) 인싸이트이앤씨,대중음악,02-1522-2553,https://insightencbae.wordpress.com/,AG017293
"폴포츠 내한 공연: Prime Time [익산], 폴포츠 내한 공연: Prime Time [군산], 폴포츠 내한 공연: Prime Time [함안]",(주) 인코다뮤직(InCoda Music),서양음악(클래식),02-363-2202,https://www.incodamusic.com/,AG018369
"INFINITE 15TH ANNIVERSARY CONCERT: LIMITED EDITION [인천 (앵콜) ], INFINITE 15TH ANNIVERSARY CONCERT: LIMITED EDITION [인천 (앵콜) ], INFINITE 15TH ANNIVERSARY CONCERT: LIMITED EDITION",(주) 인피니트컴퍼니(INFINITE),대중음악,,https://www.instagram.com/infinitecompany_official,AG017685
"DCH 라이브 클럽 with 안일구, 온: 콘서트, 루미넬라 듀오의 네 손이 그리는 환상 이야기, 온: 콘서트, 루닐스라운지: DUOLOGUE",(주) 일상의 온쉼표,서양음악(클래식),010-2226-6000,,AG017453
"에코와 멜로디의 애니멀심포니, 에코와 멜로디의 애니멀심포니",(주) 일상의클래식,서양음악(클래식),,,AG018599
무대를 빌려드립니다 리딩쇼케이스,(주) 자유문화발전소,뮤지컬,,,AG018375
"연합뉴스TV 개국 14주년 송년음악회, 데이 데이 콘서트 Ⅰ. 유다빈밴드 X 범진 [안양], 데이 데이 콘서트 Ⅱ, 양다일 X 디에이드 [안양]",(주) 제로스프로덕션,대중음악,02-400-9801,http://zerothproduction.com/,AG017824
"휘성 X KCM 콘서트 [전주], 이재원 단독 콘서트: ONCE AGAIN [서울], 김원준 & 조성모 콘서트: SHOW! HEAVEN [목포]",(주) 제스(zes),대중음악,,www.thezes.com,AG014621
"맘마미아 아바걸스 내한공연 [서울], 맘마미아 아바걸스 [천안], 심수봉 전국투어콘서트 [천안]",(주) 제이드림,대중음악,,http://www.j-dream.kr/,AG011164
"EARTHING (어싱), 박재홍 & 성기문 RECITAL: 소곡집 [서울], 서울전자음악단 원주공연",(주) 제이에이치엔터테인먼트,대중음악,010-4913-2889,,AG016433
"올모스트 메인, 올모스트 메인, 올모스트 메인",(주) 제이와이드컴퍼니,복합,02-571-5882,http://www.jwide.co.kr/sub/main.php,AG007217
"AMAZON DJ WATER FESTIVAL [전주], AMAZON DJ WATER FESTIVAL [전주], 레트로 슈퍼콘서트 [대구]",(주) 주원컴퍼니,대중음악,063-252-0615,https://www.youtube.com/channel/UCbEwo6XTljt5E_xywIjNfxA,AG013264
뚜껑없는 열차,(주) 준키네엔터테인먼트,연극,,,AG018887
"김용진 콘서트: Breathe, 더가이즈, 마흔즈음에: 김광석을 노래하다 [부산]",(주) 중독자,연극,02-597-9328,https://www.facebook.com/smileholic1/,AG003442
"피아니스트 김정원 전국투어 리사이틀 [청주], 김정원 피아노 리사이틀: 자화상 (Dear myself) [청주]",(주) 중부매일신문,복합,043-275-3011,https://www.jbnews.com/,AG017612
"Utagokoro Rie Concert: Sing A Life [서울], Utagokoro Rie Concert: Sing A Life [서울], YOUNGJAE ASIA TOUR: Fermata",(주) 지니어스,대중음악,,,AG017105
"매직 인 버블랜드 [용인], 매직 인 버블랜드 [인천], 빨간머리앤의 풍선동화 [용인]",(주) 지니크리에이티브,서커스/마술,,,AG018201
"뷰티풀라이프, 뷰티풀라이프, 대학로 명품 연극시리즈, 뷰티풀 라이프 [거제]",(주) 지안컴퍼니,연극,02-719-0988,https://blog.naver.com/ziancompany,AG004577
"반짝반짝 달님이: 내동생은 천하무적 [대구], 반짝반짝 달님이: 내동생은 천하무적",(주) 지키페,뮤지컬,,,AG018169
"차이코프스키 챔버 오케스트라 창단연주회, 미로슬라브 꿀띠쉐프 X 세르게이 타라소프, 라흐마니노프 피아노 협주곡, 아시안 닥터스 오케스트라 콘서트",(주) 차이코프스키 씨앤씨(차이코프스키 C&C),서양음악(클래식),,,AG016562
"ILHOON 단독 콘서트: MAEDUP, ILHOON 단독 콘서트: MAEDUP",(주) 카펜터즈아트리퍼블릭 (Carpenterz Art Republic),연예,,,AG018758
"노영심 어쩌면 작은음악회, 노영심 어쩌면 작은음악회",(주) 칼라엔터(CALLA Ent.),대중음악,02-545-8393,https://callaent.com/,AG018278
"레인보우 버블젬: 흩어진 버블젬을 찾아라! [대전], 레인보우 버블젬: 흩어진 버블젬을 찾아라! [제주], 레인보우 버블젬: 흩어진 버블젬을 찾아라! [안산]",(주) 캠프파이어애니웍스(CAMPFIRE ANIWORKS),뮤지컬,,https://www.campfireani.com/,AG018478
"김용필 콘서트: 뷰티풀 라이프 [부산], 김용필 콘서트: 뷰티풀 라이프 [부산], 김용필 콘서트: 뷰티풀 라이프 [부산]",(주) 컨셉케이컴퍼니 CONCEPT.K COMPANY,대중음악,,https://concept-k.co.kr/,AG017198
"제4회 월드 판소리 페스티벌, 청년 소리꾼 판소리 100일 독공 지원사업 결과발표회: 고선화의 적벽가 완창, 돈화문 전통생활문화축제, 돈화문 국악위크: 사이... 소리... 숨...",(주) 컬처브릿지,대중음악,,https://culturebridge.kr/main/main.html,AG018094
누가 이 사람을 모르시나요 [성남],(주) 컬쳐플러스,연극,,,AG016258
"헬로, 더 헬: 오델로, 세자매, 여도",(주) 컴퍼니다(company DA),연극,,,AG006304
"신유 단독 콘서트: 시작 [부산], 해피투게더 with 민수현 [서울]",(주) 컴퍼니첼로,대중음악,,,AG017451
"ACC 수요극장, 토스카 (영상화), ACC 수요극장, 백조의 호수 (영상화), On Screen Concert, 할리우드 갈라 콘서트 [부산] (영상화)",(주) 케빈앤컴퍼니(kevin&company),서양음악(클래식),,http://kevinncompany.com/,AG018253
왓 이프,(주) 케이아이엔티 (K.I ENT),뮤지컬,,,AG013241
"윤수일 BAND 50주년 전국투어 콘서트, 유미 콘서트: YOU ME STAR IS BORN, 유미 콘서트: YOU ME STAR IS BORN",(주) 케이지에이치(KGH inc),대중음악,,,AG016779
"제3회 인디뮤직페스티벌 인디오텀: In-die-Autumn, 제3회 인디뮤직페스티벌 인디오텀: In-die-Autumn",(주) 케이투에이치,대중음악,,http://k2hent.com/,AG018227
"KT & G 상상실현 페스티벌 [춘천], KT & G 상상실현 페스티벌 [춘천], RECORDING & PLAY TOUR, 브로콜리너마저: 우리는 모두 실패할 것을 알고 있어요 [춘천]",(주) 케이티앤지(KT&G),복합,080-931-0399,https://www.ktng.com/,AG017196
