fcltynm,mt10id,mt13cnt,fcltychartr,opende,seatscale,telno,relateurl,adres,la,lo,restaurant,cafe,store,nolibang,suyu,parkbarrier,restbarrier,runwbarrier,elevbarrier,parkinglot,mt13s
은평신용협동조합 (문화센터),FC004198,1,민간(대학로 외),,200,,,서울특별시 은평구 증산로 371 (신사동),37.589537700000000,126.91288510000000,N,N,N,N,N,N,N,N,N,N,
을숙도문화회관,FC000178,3,공공(문예회관),2002,927,051-220-5804,http://www.saha.go.kr/eulsukdo/contents.do?mId=0103000000,부산광역시 사하구 낙동남로1233번길 25 (하단동),35.109909800000000,128.94485229999998,N,Y,N,N,N,Y,N,Y,N,Y,
을지공간,FC001847,1,민간(대학로 외),2018,50,010-2104-7293,https://www.euljispace.com/,서울특별시 중구 창경궁로5길 5 (을지로4가),37.567074400000000,126.99767820000000,N,Y,N,N,N,N,N,N,N,N,
을지로브이,FC003851,1,기타(비공연장),,0,,,서울특별시 중구 충무로 51 (을지로3가) 4층,37.565791000000000,126.99249780000000,N,N,N,N,N,N,N,N,N,N,
음성문화예술회관,FC000761,1,공공(문예회관),2008,600,043-871-5949,http://www.esart.go.kr/www/index.do,충청북도 음성군 음성읍 예술로 102,36.931560800000000,127.68038090000005,N,N,N,Y,N,Y,N,Y,N,Y,
음성생활문화예술공간 소극장하다,FC004750,1,민간(대학로 외),,0,,https://www.instagram.com/arthada2017/,충청북도 음성군 생극면 음성로1619번길 38,37.033234000000000,127.60418000000000,N,N,N,N,N,N,N,N,N,N,
음악공간 벙커 [일산],FC004093,1,기타(비공연장),,0,,,경기도 고양시 일산동구 성현로135번길 103 (성석동),37.712346100000000,126.79750440000000,N,Y,N,N,N,N,N,N,N,Y,
음악공간 중력장,FC002990,1,민간(대학로 외),,0,010-8738-7721,https://blog.naver.com/musicspacegf,서울특별시 동작구 현충로 104(흑석동),37.507491600000000,126.96500500000000,N,N,N,N,N,N,N,N,N,N,
음악서점 라이너노트,FC002024,1,기타(비공연장),2015,30,02-337-9966,https://www.pageturner.co.kr/,서울특별시 마포구 양화로15안길 6 (서교동),37.564391700000000,126.92293780000000,N,Y,N,N,N,N,N,N,N,N,
음악역 1939,FC001944,1,민간(대학로 외),2018,254,031-580-4321,http://musicvillage1939.com/,경기도 가평군 가평읍 석봉로 100 (대곡리),37.825291400000000,127.51297780000000,Y,Y,Y,N,N,Y,Y,N,N,Y,
음악의집,FC004816,1,민간(대학로 외),,0,,https://www.instagram.com/la_casa_dei_suoni,"서울특별시 서초구 언남길 15-13 (양재동, 파크하우스)",37.470973000000000,127.04087600000000,N,N,N,N,N,N,N,N,N,N,
음악이주는선물,FC003969,1,민간(대학로 외),,0,,https://booking.naver.com/booking/10/bizes/1146902?area=plt&map-search=1,경상남도 김해시 강동로 81 (강동),35.218419500000000,128.87652760000000,N,N,N,N,N,N,N,N,N,N,
음악플러스 아트홀,FC003040,1,민간(대학로 외),,50,010-5416-7485,,서울특별시 서초구 남부순환로317길 82-4(서초동),37.483190300000000,127.01071760000000,N,N,N,N,N,N,N,N,N,N,
의령군민문화회관,FC000241,1,공공(문예회관),1993,354,055-570-4922,http://culture.uiryeong.go.kr/,경상남도 의령군 의령읍 의병로24길 31-1,35.317689500000000,128.26483499999995,N,N,N,N,N,Y,Y,Y,N,Y,
의성국민체육센터,FC002909,1,공공(기타),,0,054-830-6235,https://www.usc.go.kr/facility/tabBoard/view.tc?mn=2436&pageSeq=1650&tabBoardSeq=40&protocol=http,경상북도 의성군 단북면 안계길 251,36.392180400000000,128.42870950000000,N,N,N,N,N,Y,N,N,N,Y,
의성문화회관,FC001197,1,공공(문예회관),2000,998,054-830-6931,https://www.usc.go.kr/tour/sights/detail.tc?idx=27,경상북도 의성군 의성읍 충효로 88,36.355451700000000,128.70273480000003,N,N,N,N,N,Y,Y,Y,Y,Y,
의성종합운동장,FC004101,1,기타(비공연장),1991,1207,,,경상북도 의성군 의성읍 충효로 104,36.356609400000000,128.70174670000000,N,N,N,N,N,N,N,N,N,N,
의성청소년문화의집,FC002802,1,기타(비공연장),,305,054-830-5516,,경상북도 의성군 의성읍 후죽4길 6,36.353321800000000,128.69647800000000,N,N,N,N,N,N,N,N,N,N,
의왕시평생학습관 (구. 의왕시여성회관),FC001740,1,공공(기타),2000,294,031-8086-7410,http://edu.uiwang.go.kr/,경기도 의왕시 오전로 122 (오전동),37.355146100000000,126.97542180000005,N,N,N,Y,Y,Y,Y,N,N,Y,
의외의 조합,FC002407,1,기타(비공연장),,0,02-2235-3560,https://www.instagram.com/gallery_ooojh/,서울특별시 중구 동호로17길 121 (신당동),37.553806600000000,127.00463550000000,N,N,N,N,N,N,N,N,N,N,
의정부 실내체육관,FC002082,1,공공(기타),1996,4057,031-828-6882,https://www.siseol.or.kr/front,경기도 의정부시 체육로 90 (녹양동),37.757652200000000,127.02914640000000,N,N,N,N,N,Y,Y,Y,Y,Y,
의정부 종합운동장,FC002627,1,기타(비공연장),,28000,031-828-6882,https://www.ui4u.go.kr/depart/trainingFac/view.do?mId=0501010000&idx=42,경기도 의정부시 체육로 90 (녹양동),37.757935000000000,127.03160680000000,N,N,N,N,N,N,Y,N,N,Y,
의정부문화역 이음,FC004543,4,공공(기타),,380,,https://ucf-uac.or.kr/web/main/uieum/facilities,경기도 의정부시 평화로 525 (의정부동),37.738069000000000,127.04573000000000,N,N,N,N,N,N,N,N,N,N,
의정부문화원,FC003028,1,공공(기타),1990,140,031-872-5678,http://www.ujbcc.or.kr/,경기도 의정부시 산단로 123(신곡동),37.746389600000000,127.07940870000000,N,N,N,N,N,N,N,N,N,N,
의정부시청,FC002163,1,공공(기타),,30000,031-828-2114,https://www.ui4u.go.kr/main.do,경기도 의정부시 시민로 1 (의정부동),37.489030500000000,127.49210600000000,N,N,N,N,N,Y,Y,N,N,Y,
의정부아트캠프,FC002204,1,공공(기타),2017,80,031-850-5130,https://www.uac.or.kr/artcamp/,경기도 의정부시 평화로493번길 48 (의정부동),38.014545800000000,127.06921820000000,N,N,N,N,N,N,N,N,N,N,
의정부예술의전당,FC000019,2,공공(문예회관),2001,1258,031-828-5841,https://www.uac.or.kr/,경기도 의정부시 의정로 1 (의정부동),37.733412500000000,127.03436779999993,N,Y,N,Y,N,Y,N,Y,Y,Y,
의정부청소년수련관,FC002531,1,공공(기타),1994,231,031-828-9501,https://www.uiyouth.or.kr/training/main/main.ui,경기도 의정부시 의정로 27 (의정부동),37.735119400000000,127.03408830000000,N,N,Y,N,N,Y,N,N,N,Y,
이것은 서점이 아니다,FC004683,1,민간(대학로 외),,50,,,광주광역시 동구 충장로22번길 8-12 (충장로5가),35.151749000000000,126.91031900000000,N,N,N,N,N,N,N,N,N,N,
이너프 라운지,FC002047,1,기타(비공연장),2016,30,02-711-9245,http://enough.kr/,서울특별시 마포구 토정로17길 11 (신수동),37.545301900000000,126.93591640000000,N,Y,N,N,N,N,N,N,N,Y,
이니스프리 디아일,FC004002,1,기타(비공연장),,50,02-465-9788,,서울특별시 성동구 성수이로7가길 11 (성수동2가),37.541257400000000,127.05500800000000,N,N,N,N,N,N,N,N,N,N,
이동형공연(수유동일대),FC003768,1,기타(비공연장),,0,,,서울특별시 강북구 도봉로 지하198 (미아동),37.626443600000000,127.02610340000000,N,N,N,N,N,N,N,N,N,N,
이들스,FC003913,1,민간(대학로 외),2023,150,02-763-0921,https://www.instagram.com/edls_official,서울특별시 종로구 삼일대로 428 (낙원동),37.572217000000000,126.98764460000000,Y,N,N,N,N,N,N,N,N,N,
이디야커피 [안양],FC004201,1,기타(비공연장),,50,,,경기도 안양시 만안구 안양로 316 (안양동),37.400531500000000,126.92060240000000,N,N,N,N,N,N,N,N,N,N,
이랑씨어터 [천안],FC002532,1,민간(대학로 외),2014,60,,,충청남도 천안시 동남구 대흥로 276 (성황동),36.812383100000000,127.14927730000000,N,N,N,N,N,N,N,N,N,N,
이리신광교회,FC004404,1,기타(비공연장),,600,,,전북특별자치도 익산시 고봉로 60 (마동),35.939552700000000,126.96258160000000,N,N,N,N,N,N,N,N,N,N,
이머시브스튜디오 홍대점,FC004585,1,민간(대학로 외),,5,,,서울특별시 마포구 와우산로21길 19-16 (서교동),37.551871000000000,126.92248300000000,N,N,N,N,N,N,N,N,N,N,
이상한나라의헌책방,FC003107,1,기타(비공연장),,0,070-7698-8903,http://www.2sangbook.com/,서울특별시 은평구 서오릉로 18(녹번동),37.602902100000000,126.92627060000000,N,N,N,N,N,N,N,N,N,N,
이석영 뉴미디어 도서관,FC003778,2,민간(대학로 외),,140,,,경기도 남양주시 화도읍 맷돌로 84,37.658159800000000,127.29953190000000,N,N,N,N,N,N,N,N,N,N,
이성당 신관,FC002251,1,기타(비공연장),2016,60,063-445-2772,http://leesungdang1945.com/,전라북도 군산시 중앙로 179 (중앙로1가),35.987108400000000,126.71111950000000,N,Y,N,N,N,N,N,N,N,N,
이수스타홀,FC003337,1,민간(대학로),,150,00-1661-3124,https://blog.naver.com/isuenter,서울특별시 종로구 대학로12길 10(동숭동),37.582526100000000,127.00265610000000,N,N,N,N,N,N,N,N,N,N,
이수아트홀 [대전],FC001693,1,민간(대학로 외),2011,282,00-1644-4325,https://isuart.modoo.at/,대전광역시 서구 문정로 78 (탄방동),36.346412500000000,127.38785259999997,N,Y,N,N,N,N,N,N,Y,N,
이수아트홀 [대학로] (폐관),FC001707,1,민간(대학로),2013,204,00-1661-3124,,서울특별시 종로구 이화장길 58 (이화동),37.577858100000000,127.00461619999999,N,N,N,N,N,N,N,N,Y,N,
이앤아이 아트홀,FC004710,1,민간(대학로 외),,60,,https://blog.naver.com/eni_mstudio_arthall,경기도 고양시 일산서구 중앙로 1568 (대화동),37.676321000000000,126.74776200000000,N,N,N,N,N,N,N,N,N,N,
이어령 예술극장 (구. 석관동 예술극장),FC003177,1,민간(대학로 외),,0,,,서울특별시 성북구 화랑로32길 146-37(석관동),37.606358100000000,127.05394080000000,N,N,N,N,N,N,N,N,N,N,
이에이엔홀,FC004822,1,민간(대학로 외),,60,,,서울특별시 강남구 테헤란로77길 11-19 (삼성동),37.506697000000000,127.05304800000000,N,N,N,N,N,N,N,N,N,N,
이에이엔홀(ean hall),FC003001,1,민간(대학로 외),,0,,,서울특별시 강남구 테헤란로77길 11-19(삼성동),37.506673100000000,127.05305770000000,N,N,N,N,N,N,N,N,N,Y,
이웃집마녀,FC002443,1,기타(비공연장),,10,010-3071-0486,https://www.thewitchlab.com/,서울특별시 마포구 동교로34길 6 (연남동),37.560925800000000,126.92467080000000,N,N,N,N,N,N,N,N,N,N,
이원아트홀,FC001475,1,민간(대학로 외),2000,150,02-6356-2121,http://www.pianosocietykorea.com/ewonart/%EC%9D%B4%EC%9B%90%EC%95%84%ED%8A%B8%ED%99%80,서울특별시 마포구 마포대로 12 (마포동),37.537826200000000,126.94438049999996,N,N,N,N,N,Y,Y,N,N,Y,
이월드,FC000281,2,민간(대학로 외),1995,700,053-620-0001,https://www.eworld.kr/main/main.htm,대구광역시 달서구 두류공원로 200 (두류동),35.854024800000000,128.56341670000006,Y,Y,Y,N,N,Y,Y,N,Y,Y,
이음아트홀 [대전],FC001255,1,민간(대학로 외),2014,180,042-252-0887,,대전광역시 유성구 도안대로 591 (봉명동),36.353132200000000,127.34079280000003,N,Y,N,N,N,N,N,N,N,Y,
이이남스튜디오,FC004918,1,기타(비공연장),,0,,https://www.instagram.com/leeleenamstudio,광주광역시 남구 제중로47번길 10 (양림동),35.139159000000000,126.91280900000000,N,N,N,N,N,N,N,N,N,N,
이지클래식 [경산],FC003763,1,민간(대학로 외),,0,,,경상북도 경산시 경안로39길 31 (중방동),35.823343900000000,128.73413590000000,N,N,N,N,N,N,N,N,N,Y,
이천도자예술마을,FC004566,1,기타(비공연장),,0,,,경기도 이천시 신둔면 도자예술로62번길 123,37.293061000000000,127.38566800000000,N,N,N,N,N,N,N,N,N,N,
이천아트홀,FC000824,3,공공(문예회관),2009,1651,031-644-2100,https://art.icheon.go.kr/files/intro_02_01.php,경기도 이천시 부악로 40 (중리동),37.271191900000000,127.43434869999999,N,N,N,Y,N,Y,Y,Y,Y,Y,
이충문화체육센터,FC002261,1,공공(기타),,1757,031-8024-7440,https://www.pyeongtaek.go.kr/pyeongtaek/contents.do?mId=1404000000,경기도 평택시 장안웃길 149 (이충동),37.065084800000000,127.07235790000000,N,N,N,N,N,Y,Y,N,Y,Y,
이태원 불꽃,FC004169,1,기타(비공연장),,0,02-797-8257,,서울특별시 용산구 보광로 72 (보광동),37.530017200000000,126.99736950000000,N,N,N,N,N,N,N,N,N,N,
이태원 해밀톤 호텔,FC003037,2,민간(대학로 외),,0,02-3786-6000,http://www.hamilton.co.kr/,서울특별시 용산구 이태원로 179(이태원동),37.534707600000000,126.99358810000000,N,N,N,N,N,N,N,N,N,N,
이함캠퍼스 [양평],FC004083,1,기타(비공연장),,0,,,경기도 양평군 강하면 강남로 370-10 이함미술관 야외무대,37.502131400000000,127.42511220000000,N,N,N,N,N,N,N,N,N,N,
이행성극장,FC003696,1,민간(대학로 외),,30,,,서울특별시 마포구 동교로9길 83 (망원동),37.557146400000000,126.90812930000000,N,N,N,N,N,N,N,N,N,N,
이현공원 [대구],FC002719,1,기타(비공연장),,0,053-663-3081,,대구광역시 서구 당산로 403 (이현동),35.872790000000000,128.54553780000000,N,N,N,N,N,Y,N,N,N,Y,
이호철북콘서트홀,FC004399,1,민간(대학로 외),,150,,https://lbch.kr/,"서울특별시 은평구 통일로 767 (대조동, 베르디움STAY1)",37.613996500000000,126.92649970000000,N,N,N,N,N,N,N,N,N,N,
이화 시네마떼끄,FC004492,1,민간(대학로 외),,100,,,서울특별시 서대문구 이화여대길 52 (대현동),37.560934000000000,126.94604000000000,N,N,N,N,N,N,N,N,N,N,
이화여고 100주년 기념관,FC001265,1,민간(대학로 외),2004,427,02-777-4258,,서울특별시 중구 정동길 26 (정동),37.565701500000000,126.97122050000007,N,Y,Y,N,N,N,N,N,N,Y,
이화여자대학교 김영의홀,FC000099,1,민간(대학로 외),1981,3088,02-393-0191,http://www.ewha.ac.kr/mbs/ewhakr/index.jsp,서울특별시 서대문구 이화여대길 52 (대현동),37.561857700000000,126.94682940000007,Y,Y,Y,N,N,N,N,N,N,Y,
이화여자대학교 대강당,FC002355,1,민간(대학로 외),1956,2900,02-3277-3119,http://www.ewha.ac.kr/ewha/index.do#menu,서울특별시 서대문구 이화여대길 52 (대현동),37.562559900000000,126.94745540000000,Y,Y,Y,N,N,Y,N,N,N,Y,
이화여자대학교 대학원관 중강당,FC004138,1,민간(대학로 외),,360,02-3277-2157,,서울특별시 서대문구 이화여대길 52 (대현동),37.564464500000000,126.95028880000000,N,N,N,N,N,N,N,N,N,N,
이화여자대학교 리사이틀홀,FC003503,1,민간(대학로 외),,200,02-3277-2969,,서울특별시 서대문구 이화여대길 52 (대현동),37.564464500000000,126.95028880000000,N,N,N,N,N,N,N,N,N,N,
이화여자대학교 삼성홀,FC001799,1,민간(대학로 외),2010,702,02-6380-4430,http://samsunghall.ticketlink.co.kr/,서울특별시 서대문구 이화여대길 52 (대현동),37.561423800000000,126.94697270000006,Y,Y,Y,N,N,Y,Y,Y,Y,Y,
이화여자대학교 생활환경관 소극장,FC004260,1,민간(대학로 외),,200,02-3277-2114,,서울특별시 서대문구 이화여대길 52 (대현동),37.564464500000000,126.95028880000000,N,N,N,N,N,N,N,N,N,N,
이화여자대학교 영산극장,FC004242,1,민간(대학로 외),,288,,,서울특별시 서대문구 이화여대길 52 (대현동),37.564464500000000,126.95028880000000,N,N,N,N,N,N,N,N,N,N,
익산시공설운동장,FC002170,1,공공(기타),1991,18137,063-859-4612,,전라북도 익산시 무왕로 1397 (부송동),35.967808900000000,127.00754760000000,N,N,N,N,N,Y,N,N,N,Y,
익산시립모현도서관,FC004013,1,공공(기타),,0,,,전북특별자치도 익산시 선화로6길 7 (모현동1가),35.949837800000000,126.93646380000000,N,N,N,N,N,N,N,N,N,N,
익산예술의전당,FC001356,1,공공(문예회관),2015,1202,063-859-3254,http://arts.iksan.go.kr/index.iksan,전라북도 익산시 동서로 490 (어양동),35.951552600000000,126.98690560000000,Y,Y,N,Y,N,Y,Y,Y,Y,Y,
익스트림씨어터 3관,FC001805,1,민간(대학로),2012,130,070-8129-7420,https://blog.naver.com/extreme__play,서울특별시 종로구 창경궁로 227 (명륜4가),37.582397100000000,126.99774560000003,N,Y,N,N,N,N,N,N,N,N,
인 컬쳐앤콘텐츠 스튜디오,FC004839,1,민간(대학로 외),,0,,,서울특별시 서초구 양재천로29길 3 (양재동),37.479275000000000,127.04225200000000,N,N,N,N,N,N,N,N,N,N,
인디스페이스,FC002654,1,기타(비공연장),,186,02-738-0366,http://www.indiespace.kr,서울특별시 종로구 돈화문로 13 (관수동),37.569694300000000,126.99166550000000,N,N,N,N,N,N,N,N,N,Y,
인디아트홀 공,FC001368,1,민간(대학로 외),2013,100,02-2632-8848,https://www.gongcraft.net/,서울특별시 영등포구 선유서로30길 30 (양평동1가),37.524511900000000,126.88910669999996,N,N,N,N,N,N,N,N,N,Y,
인디톡,FC002237,1,민간(대학로 외),,70,02-338-5544,,서울특별시 서대문구 연세로5길 38 (창천동),37.556135200000000,126.93526420000000,Y,Y,N,N,N,N,Y,N,N,N,
인문학창고 정담,FC002227,1,기타(비공연장),2018,70,063-461-1908,http://hlc.kunsan.ac.kr/?c=5/22,전라북도 군산시 해망로 244-7 (장미동),35.991430600000000,126.71108160000000,N,Y,N,N,N,Y,N,N,N,Y,
인사동 코트,FC004206,1,기타(비공연장),,25,,,서울특별시 종로구 인사동1길 7 (인사동),37.571352600000000,126.98687910000000,N,N,N,N,N,N,N,N,N,N,
인생서가,FC004877,1,민간(대학로 외),,20,,,강원특별자치도 강릉시 지변길18번길 16 (지변동),37.773897000000000,128.87176500000000,N,N,N,N,N,N,N,N,N,N,
인스파이어 엔터테인먼트 리조트,FC003670,5,민간(대학로 외),2024,18483,,,인천광역시 중구 공항문화로 127 (운서동),37.465530100000000,126.38911770000000,N,N,N,N,N,N,N,N,N,N,
인스파이어 컬쳐홀,FC004555,1,민간(대학로 외),,0,,https://www.instagram.com/inspire.culture21/,경기도 화성시 동탄첨단산업1로 27 (영천동),37.211026000000000,127.08947000000000,N,N,N,N,N,N,N,N,N,N,
인어스스튜디오,FC003910,1,기타(비공연장),,40,,https://www.instagram.com/inusstudio/,대구광역시 중구 중앙대로 273 (남산동),35.857923400000000,128.59070120000000,N,N,N,N,N,N,N,N,N,N,
인왕아파트,FC004367,1,기타(비공연장),,0,,,"서울특별시 서대문구 통일로32길 3 (홍제동, 인왕아파트)",37.585440900000000,126.94928320000000,N,N,N,N,N,N,N,N,N,N,
인유어즈청담,FC004080,1,민간(대학로 외),,20,,,"서울특별시 강남구 도산대로98길 30-3 (청담동, INYOURS cheongdam)",37.522387400000000,127.05158800000000,N,N,N,N,N,N,N,N,N,N,
인제 기적의도서관,FC003981,1,기타(비공연장),,188,033-460-4321,https://lib.inje.go.kr/main/,강원특별자치도 인제군 인제읍 인제로140번길 52-7,38.061919400000000,128.17068670000000,N,N,N,N,N,N,N,N,N,N,
인제스피디움,FC002628,1,기타(비공연장),,500,00-1644-3366,http://hc.speedium.co.kr/,강원도 인제군 기린면 상하답로 130,38.002603600000000,128.29538460000000,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,
인제잔디구장,FC002036,1,공공(기타),2001,1000,00-1588-2201,http://www.inje.go.kr/portal/contents/health/gym.htm,강원도 인제군 인제읍 비봉로44번길 113,38.058236500000000,128.16524210000000,N,N,N,N,N,N,N,N,N,N,
